1159;Wow, just found out there's a HUGE difference between getting a tranny service on your car and getting a tranny service IN your car.;NO
1160;#Kindle Fire HD Review: Top 10 Pros and Cons of the Amazon #Kindle Fire Tablet Revealed and Compared to the Apple... http://t.co/Ix0OhWQS;NO
1161;I know a couple 13-14 year olds that smoke weed and they are not on the road to success.;NO
1162;Ward’s Auto Announces 10 Best Engines for 2013, Audi, Honda, and Ford Make the Cut: Ward’s Auto announced its li... http://t.co/mvnYbb0v;NO
1163;stall reported, sb I-405 before sr 520, blocking left center lane;YES
1164;All of the 12's woke up feisty this morning, every one is coming out blazing on someone or fired about the hawks #Fearus;NO
1165;By our efforts, we have lit a fire as well--a fire in the minds of men. It warms those who feel its power, it burns those who fight its prog;NO
1166;OTL: NFL concussion program effort varies - Three years after Congress pressured the NFL to overhaul its concussion ... http://t.co/lN8PGRxj;NO
1167;Jenni Rivera -- Cops ARRESTED for Stealing Items from Crash Site: Two Mexican police officers have been ARRESTED... http://t.co/VnSag19Q;NO
1168;“There are no traffic jams on the extra mile.” ? Zig Ziglar;NO
1169;Auto Fire Alarm | 415 5th Av | Units: E5 L4;YES
1170;Family escapes house fire in Bonney Lake: BONNEY LAKE – Investigators are trying to figure out what caused a fire at... http://t.co/8cIRZ95M;YES
1171;Lower Spokane Bridge closed to vehicle traffic;NO
1172;Lower Spokane Bridge re-opened to vehicle traffic;NO
1173;sr 99 south of Russel Way, sb lanes blocked by fire trucks, traffic using center turn lane to get thru, no nb lanes blocked;YES
1174;New Date and Location for Think Outside the Car Celebration!: The new date for the Think Outside the Car celebration... http://t.co/dNd9ibzR;NO
1175;Auto Fire Alarm | 215 10th Av E | Units: E5 L4;YES
1176;Man fires shots at Kent apartments. no injuries reported: A man fired two shots Wednesday night in a Ke... http://t.co/taGnoWCE #seattle;YES
1177;What if I can't forget you? I'll burn your name into my throat, i'll be the fire that'll catch you.;NO
1178;Intern: Police Report: Why Are You Wearing My Clothes? http://t.co/fLpmbL1d;NO
1179;Pay with fire you'll get burned .;NO
1180;#Traffic makes me really upset and there was an accident right before my exit. Then I saw my coworker was one of the cars in the accident.:(;YES
1181;stall reported, eb sr 520 at east highrise, blocking right lane;YES
1182;Lower Spokane St bridge closed to vehicle traffic;NO
1183;Lower Spokane St bridge has re-opened to vehicle traffic;NO
1184;nb sr 167 before I-405, crash on left, WSP now has left lane blocked;YES
1185;Police look into Austereo death threats as staff 'moved to safehouses': Sydney police are investigating death th... http://t.co/MAO4B3iu;YES
1186;Police Report: Why Are You Wearing My Clothes?: Posted by news intern Chelsea KelloggLast Thursday, a man went ... http://t.co/ni8mQrdx;NO
1187;MORE: The suspect left his car following the high-speed police chase on Hwy 18 and appears to have run into the woods.;YES
1188;Watch KIRO 7 now for views from Chopper 7 of the scene of a high-speed police chase on Hwy 18. Both directions of the highway are closed.;NO
1189;Lower Spokane st bridge has re-opened to vehicle traffic;NO
1190;Auto Fire Alarm | 330 3rd Av W | Units: E2 L10;YES
1191;sr 18 blocked both directions, about a mile or so west of I-90, due to police activity;YES
1192;When writer's block happens, set your work aside until the traffic in your brain clears--or take a detour. The view just might inspire you.;NO
1193;Lower spokane bridge closed to vehicle traffic;NO
1194;“Online video accounts for 50% of all mobile traffic and 69% of traffic on certain networks.” Bytemobile Analytics Report, 2012 #B2BWC;NO
1195;The #Seahawks are the ones creating the fire in the 206 sports scene this winter. #KeepWinning #Believe;NO
1196;Global road injury burden increased by 34% from 1990 to 2010, ranking 12 to 10 #GBD2010;NO
1197;SOUNDSTREAM PCX700D MONO D 700W Car Power Amplifier Amp: 700W Class D Mono Block Amplifier http://t.co/JZTz3zX5;NO
1198;Road injury in Andean Latin America is now the 2nd leading cause of the burden of disease behind lower respiratory infection #GBD2010;NO
1199;One of my fears is driving in my car and I look down and see a spider. Damn right ima jump out the window while the car is moving;NO
1200;If you don't like my fire, don't come around. Cause I'm gonna burn one down;NO
1201;Congressional Research Service Report: Tax breaks for rich do not boost economy http://t.co/N24SfS0n;NO
1202;Man stabbed outside Vancouver nightclub: Vancouver police were called to the scene of a stabbing on the Granvill... http://t.co/3GqUsIGA;YES
1203;Police: You were going fast. Me: I was trying to keep up with traffic. Police: There isn't any. Me: That's how far behind I am!;NO
1204;Dallas Cowboys Tragedy -- Horrific Crash Scene Photo: TMZ has obtained an image of the crash scene following the... http://t.co/9mOHTRLO;NO
1205;SHEP PETTIBONE'S OTHER CAR IS THIS CAR WITH AN EXTRA 12 FEET OF TRUNK #ShepPettibone;NO
1206;Auto Fire Alarm | 3202 15th Av W | Units: E20 L8;YES
1207;I don't think they should leave me home Alone w/ Christmas Fires. 3rd time the smoke alarm goes off.. #FireProblems ??????????????????????????;NO
1208;Lower Spokane St bridge will close to vehicle traffic in just a few minutes.;NO
1209;They talk about the damages but it doesn't show like at all Esp with the damage done in the actual HQ how the fuck is that thing still there;NO
1210;nb sr 167 on exit to 180th, crash blocking right lane;YES
1211;crash reported, eb I-90 express at mid-span, blocking left lane;YES
1212;Accident in Mukilteo causing a slowdown - NB SR 525 before Beverly Park Rd, off to right. Debris in NB lanes but traffic getting thru;YES
1213;stall reported, eb US 2 at east end of trestle, blocking right lane;YES
1214;The Lower Spokane St bridge has re-opened to vehicle traffic.;NO
1215;Auto Fire Alarm | 14200 Linden Av N | Units: E31 L9;YES
1216;Motor Vehicle Accident | SW ADMIRAL WAY / 42ND AV SW | Units: E29;YES
1217;eb Denny Way at Dexter Ave, crash blocking right lane;YES
1218;Check Out this Behind the Scenes Look at the Making of 'Karateka': If the first character bites the dust, well i... http://t.co/txH1NeCl;NO
1219;Dallas police searching for burglary suspects targeting cars in downtown ... - Dallas Morning News (blog): Dalla... http://t.co/C0NzkRpx;YES
1220;Fire Response Freeway | Sb I5 To Albro | Units: E13 E36;YES
1221;Denny at Dexter, crash blocking eb right lane of denny, on dexter - both nb lanes & sb left lane on south side of intersection;YES
1222;WASHINGTON OFF HIGHWAY VEHICLE ALLIANCE, NMA Trail Division, David S. Bowers, Kathleen J. Harrison, Jon O'Brien,... http://t.co/GnyeiMes;NO
1223;If you ever take a swing at your own car or mess with anybody else's car for that matter, you're not a car guy.;NO
1224;I find it especially frolicsome that the people who purchase old police cars are the most irresponsible drivers on the planet earth.;NO
1225;Clermont police chief stands by officer in shooting case: CLERMONT — Newly-sworn in police Chief Charles Broadwa... http://t.co/z9xwu0lm;NO
1226;Scouting report: Seattle University: Scouting report: Seattle University Game info: 7 p.m. Thursday at KeyArena... http://t.co/UaxSL1bq;NO
1227;HANK: Molly’s Hours During Winter Break: With the holidays coming up and UW on Winter Break, Molly’s will begin ... http://t.co/OlIJhwz9;NO
1228;Take a little break with the Best Worst Car Chase Ever.  Old but good.  http://t.co/7Q4u8zvH;NO
1229;I hate when every car thinks they should be in the fast lane, then what do you know- traffic & it becomes the slow lane. #justlemmepassyou;NO
1230;Sound bite driven politics is damaging USA long term interest.  Ambassador Rice could have helped gain lost ground in Africa from China.;NO
1231;Driving my moms infinity makes me realize I could never own a sports car. Or a luxury car. #buthowdoyouNOTspeed?;NO
1232;The Lower Spokane St bridge has been closed to vehicle traffic.;NO
1233;#Seahawks injury report: DNP - Trufant (hammy), Rice (foot), Chancellor (groin), Bryant (foot), Thurmond (hammy). Limited - Lynch, Martin;NO
1234;The Lower Spokane St bridge has been re-opened to vehicle traffic.;NO
1235;Thursday Injury Report: DNP - Rice, Trufant, Chancellor, Bryant, Thurmond. LP - Lynch, Martin. http://t.co/ALJ41LFc;NO
1236;Auto Fire Alarm | 1301 2nd Av | Units: E5 L4;YES
1237;Justin Bieber murder plot foiled by US police: Two men held by police were allegedly planning to castrate two me... http://t.co/lQ5E3Ggk;NO
1238;Never wanted this, never wanna see you hurt Every little bump in the road I tried to swerve 'cause we know http://t.co/ZFDZySh0;NO
1239;Every local TV outlet and 6 police cars being parked outside my apartment probably means something incredibly wonderful happened here today.;NO
1240;Teen attempts to carjack vehicle after crashing into others: A teenager was hurt after he hit multiple ... http://t.co/ap8hy5my #seattle;YES
1241;Accident reported in Kikrland - NB 405 before 70th, center lane. Solid backup from 520 already;YES
1242;Edm/King - One hour wait for vehicles in Edmonds for due to heavy traffic.   http://t.co/OdQaJnt2;NO
1243;Seahawks CB Walter Thurmond held out of practice Thursday with a hamstring injury. Story & injury report: http://t.co/VQYY2gO0;NO
1244;Here is Thursday's injury report:SEAHAWKSDid not participate: WR Sidney Rice (foot), DB Marcus ... http://t.co/mLgLr4mQ SEATTLE SPORTS;NO
1245;Rice, Thurmond unable to practice Thursday: Here is Thursday's injury report:SEAHAWKSDid not participate: WR S... http://t.co/OEVqxaM5;NO
1246;Even the lights of traffic jams are festive for the holidays!;NO
1247;Auto Fire Alarm | 1901 E Jefferson St | Units: E6 L3;YES
1248;Front Porch: Police DUI emphasis patrols: Local police plan emphasis patrols throughout the holiday sea... http://t.co/KjgKm2Fp #seattle;NO
1249;CLEARED in Pierce Co -  accident SB 5 near Gravelly Lake Dr, right shoulder. Slow appr scene;NO
1250;Just saw a king county metro access bus cause a 3 vehicle accident on 405. Somebody just lost their job...;YES
1251;I think the amount of time I've been watch movies on my laptop is going to break it. Or college is breaking all my electronics.;NO
1252;Not loving today's injury report. #Seahawks;NO
1253;Accident reported near SeaTac - SB 5 before 188th, right lane. Slow from about Interurban/SR 599 in Tukwila;YES
1254;Traffic sucks. Traffic when you have to piss like a racehorse is deadly... Cause I'm about to kill someone. #IWillPissOnYourCarDouche;NO
1255;The Lower Spokane St bridge is now closed to vehicle traffic.;NO
1256;Motor Vehicle Accident | 15th Av Ne / Ne 63rd St | Units: E16;YES
1257;Accident reported in Tiger Mtn area - on Issaquah- Hobart Rd north of SR 18, blocking lanes in each direction;YES
1258;Stall reported in Bothell - NB 405 north of 195th, left center lane. Slow appr scene;YES
1259;Car Tech's guide to using your Android phone in the car: Looking for tips on safely using your Android phone wit... http://t.co/fQbqYloA;NO
1260;Mother of 9-year-old girl in semi accident says it's happened before: It is an accident scene that woul... http://t.co/nS45DUyz #seattle;YES
1261;Cried watching nightly news as they report on innocent little children who have been shot or hit with shrapnel. Breaks my heart. #SadWorld;NO
1262;the only advice to can have to people learning to do smoke tricks, is make the smoke your bitch.;NO
1263;Report Contends 'Project Blitzkrieg' Threat Credible: Earlier reports of a planned, sophisticated attack on 30 U... http://t.co/VOlgXzbw;NO
1264;Report Contends 'Project Blitzkrieg' Threat Credible: Earlier reports of a planned, sophisticated attack on 30 U... http://t.co/7ksNHPeD;NO
1265;Fire causes $75K in damage at Lynnwood auto shop: LYNNWOOD -- A fire that started in an oil-change pit ... http://t.co/SqhuHbiL #seattle;YES
1266;Sorry for not streaming lately, busy with a lot of work Planned to stream today but pc crashed. streaming this weekend and all winter break;NO
1267;Rice, Thurmond unable to practice Thursday: Here is Thursday's injury report: http://t.co/AbvqHxpQ;NO
1268;Motor Vehicle Accident | Delridge Way Sw / Sw Andover St | Units: E36;YES
1269;Motor Vehicle Accident | 22nd Av W / W Ruffner St | Units: E20;YES
1270;Car Fire | 1425 E Yesler Way | Units: E6;YES
1271;Well, if crime fighters fight crime and fire fighters fight fire, what do freedom fighters fight? They never mention that part to us, do the;NO
1272;Greece, NY Police officer Charged with Giving Alcohol to Minor, is Fired http://t.co/3jjWRq5A CopBlockOrg;NO
1273;Monster, monster, monster ... trucks, trucks, trucks.;NO
1274;Like my dog does bite and he will bite you. so back off his dick bitch.;NO
1275;Judging by the bump back out of break, the union is still on the picket line against the #pac12 network.;NO
1276;Auto Fire Alarm | 4225 Roosevelt Way Ne | Units: L9;YES
1277;H. Stewart goes down with a painful-looking injury. PA plays James Brown's I feel good during injury TO. Hmm...;NO
1278;I mean even if its Hikeem, we don't need anymore injuries, we can't buy a break;NO
1279;If the solar system was brought about by an accidental collision, then the appearance of organic life on this planet was also an accident, a;NO
1280;If you dont have a job & dont smoke the chronic, whats wrong with you??? If you have a job & dont smoke the chronic, whats wrong with you???;NO
1281;Ha, ha! I grappled a harpy and told her I'd burn her with Moradin's fire unless she flew me out of Iuz. Freedom! #DnD;NO
1282;#YouKnowYouInTheHoodWhen the car next to you has rims more expensive than the car itself;NO
1283;i just seen one of the worse executions by a police on world star... :( like so fucked up!!! some police aint shit for real! smh;NO
1284;Sorry, I'm in a bit of a bitten mood, cause I get random questions from people and it feels like they want to bite a piece of me OFF!;NO
1285;Well, if crime fighters fight crime and fire fighters fight fire, what do freedom fighters fight? They never mention that part to us, do the;NO
1286;This wind blowing my truck all over this highway....;NO
1287;Smoked out: Secondhand pot smoke raises concerns http://t.co/Q6xTUhyS;NO
1288;Auto Fire Alarm | 522 N 85th St | Units: E21 L5;YES
1289;#nowplaying Robyn - Crash And Burn Girl;NO
1290;Smoked out: Secondhand pot smoke raises concerns: SEATTLE — Even for those who aren’t marijuana smokers, it may... http://t.co/Xxb2ageU;NO
1291;I CAN'T WAIT TO COME BACK AND SMOKE SOME FIRE I FUCKIN MISS IT!!;NO
1292;Men’s Break, Women’s Break, Sliding Doors, CBL with Hook Turn, Arm Toss, 360 in Cuddle, Ring Check Copa... http://t.co/3kQlNVyC;NO
1293;Smoked out: Secondhand pot smoke raises concerns: SEATTLE — Even for those who aren’t marijuana smokers... http://t.co/zplP0ZnW #seattle;NO
1294;The four building blocks of the universe are fire, water, gravel and vinyl.;NO
1295;911 + 311: 3 fire department 911 dispatches new on December 14 at 1:39 a.m.:     3 Fire department 911 dispatch... http://t.co/bJYs20Mf;NO
1296;Tribal police kill 5 aggressive dogs: A tribal spokeswoman says Lower Elwha Klallam police have fatally shot five... http://t.co/rxupGCsm;NO
1297;can you smoke weed in sydney's royal botanic gardens? that'd be a sweet ass place to light a j       # I heart I-502 #;NO
1298;Courage is fire, and bullying is smoke.;NO
1299;I thunk every time I smoke I break up with girls.... :o;NO
1300;Tribal police kill 5 aggressive dogs: A tribal spokeswoman says Lower Elwha Klallam police have fatally... http://t.co/kLdplxKl #seattle;NO
1301;The four building blocks of the universe are fire, water, gravel and vinyl.;NO
1302;It pisses me off to no end that my brother sold my car to pay for his college so I now don't have a car.;NO
1303;Nothing was worse then having a HUGE cd collection in the #90s and someone breaking in to ur car and swoopin it;NO
1304;Auto Fire Alarm | 2200 2nd Av | Units: E2 L4;YES
1305;UK car market defies predictions of triple-dip recession as Europe slumps: New UK car sales up 11.3% compared wi... http://t.co/ecIMf4oA;NO
1306;Snohomish chief fought fires, floods, squabbles for 32 years: Mark Collins began his 36-year fire servi... http://t.co/9859vctG #seattle;NO
1307;Crime Watch roundup (and more): Car stolen, car found, package-theft redux, plus 2 suspicious-person sightings http://t.co/PZBBAQph;NO
1308;Man suffers burns in party attack - The Province: CBC.caMan suffers burns in party attackThe ProvinceA horrific ... http://t.co/MmPKj4qx;YES
1309;Corbett Report Radio 271 – The Global Crossroads http://t.co/utcD9mt6 The Corbett Report;NO
1310;Crime Watch roundup (and more): Car stolen, car found, package-theft redux, plus 2 suspicious-perso... http://t.co/EahNIK0Q WEST SEATTLE;NO
1311;Snohomish chief fought fires, floods, squabbles for 32 years: Mark Collins began his 36-year fire servi... http://t.co/SbUShLpf #seattle;NO
1312;That car accident on the freeway that I saw earlier tonight just gave me another wake up call...;YES
1313;Traffic: Westbound I-4 shut down near Lake Mary: A fatal crash has shut down the westbound lanes on Interstate 4... http://t.co/wbiznobS;NO
1314;Study: 1 In 6 Used Cars For Sale Has An Accident History - AOL Autos: Study: 1 In 6 Used Cars For Sale Has An Ac... http://t.co/9OgF8ka7;NO
1315;Jenni Rivera -- Family OUTRAGED Over Grisly Death Scene Video: Jenni Rivera's family is DISGUSTED that crash sce... http://t.co/XpG3VVEL;NO
1316;Social Media Traffic 101 - How To Get Traffic From Social Media: http://t.co/Y3NHKJYj;NO
1317;If I'm not going to be able to sell my car, I'm getting it painted like this in the future! #perfect #car #a http://t.co/mWkfuj3a;NO
1318;Police search for suspects after 4 people set on fire in blitz attack at Denver home http://t.co/qG5ShcX3;YES
1319;PostBusiness| Volkswagen Group reports record sales: Volkswagen Group reports record salesBERLIN (AP) — Volks... http://t.co/TqoV26tC;NO
1320;Snowing in all the Passes RIGHT NOW - slick roads in Seattle - Wx and Traffic all morning starting at 4:30 AM Q13Fox;NO
1321;EXCLUSIVE: 'Miracle' Aurora victim on road to recovery http://t.co/bekA5Ay9;NO
1322;Snohomish chief fought fires, floods, squabbles for 32 years: Mark Collins began his 36-year fire servi... http://t.co/1dI0PCmX #seattle;NO
1323;Spent the better part of the day de-conflicted a traffic incident. Because life just sucks if you let that American ICV get on the road 1st;NO
1324;Made it home Safe.  I-5 S was crazy! A couple accidents.. hella WSP and so much WATER on the ROAD that I was Hydroplane'n like MS BUDWEISER!;NO
1325;Traffic: lot's of standing water on the local roads and highways - good plan to slow down and add some extra time to your commute;NO
1326;Go-kart driver zips through traffic: Police are seeking a go-kart driver caught weaving through traffic in Sydne... http://t.co/V227MgKX;NO
1327;Exclusive: Trinidad James Signs With Def Jam http://t.co/jR2hGoNf;NO
1328;Justin Bieber Murder Plot Uncovered by Police: Report http://t.co/uHVWVJNR;NO
1329;Courage is fire, and bullying is smoke.;NO
1330;I want a car bra for Christmas. It sucks having a white car and bad parallel parking skills.;NO
1331;Murray: Road #injury increasing by 47% in absolute terms between 1990 & 2010 #GBD2010 #globalhealth;NO
1332;Snohomish chief fought fires, floods, squabbles for 32 years: Mark Collins began his 36-year fire servi... http://t.co/wK2VP2c8 #seattle;NO
1333;I probably should never have been there anyway, and it served me right when the two alert police officers fired up their siren, pulled me ov;NO
1334;Snohomish chief fought fires, floods, squabbles for 32 years: Mark Collins began his 36-year fire servi... http://t.co/pC0k2G5o #seattle;NO
1335;Uh oh!  SB I5 at 175th the HOV lane is blocked while they clear out a wreck.  Nasty backup stretches about 6 miles!;YES
1336;Motor Vehicle Accident | 15th Av S / S Dawson St | Units: E13;YES
1337;There's a danger in starting a fire, you never know how many bitches you'll burn;NO
1338;Apple Blocks Update For SkyDrive App - Report http://t.co/kAw2ahiK;NO
1339;Breaking Abbey - Colbert Report (Breaking Bad & Downton Abbey mashup)!  http://t.co/YdHRtsHa;NO
1340;I thought the traffic I'm sitting through was bad, then I saw that block of black on I-5 in Lynnwood. Yikes! #Seattle http://t.co/ZoBvhTS0;NO
1341;BREAKING: Reports of a shooting at a Connecticut elementary school.;YES
1342;BREAKING: Shooting at Connecticut Elementary School. Reports of two shooters, and a number of injuries.;YES
1343;A nativity scene doesn't go with a Santa Claus scene. #toofunny #justgowithit #liittlekidsentertainment;NO
1344;Battery Street Tunnel CLOSED southbound due to blocking incident.;NO
1345;Eastbound SR 520 has been reduced to one lane by a traffic incident: 7:52 AM – Friday’s AM commute continues wit... http://t.co/Jfn9uY8t;NO
1346;Service vehicles can't get to the accident on 520 #traffic;YES
1347;Rats! We've got another incident I5 NB after Northgate, a stall blocking the HOV lane...;YES
1348;Connecticut police respond to reports of elementary school shooting: Newtown public school district on lockdown ... http://t.co/MgWfGiH4;YES
1349;Accident on the 520 bridge. I think the person at fault should be fined for all the time (money) they cost everyone in subsequent traffic.;YES
1350;BREAKING: A parent at Sandy Hook Elementary school says the principal was killed. No confirmation from police. #Newtown #School #Shooting;YES
1351;The Lower Spokane Street Bridge closed to vehicle traffic.;NO
1352;Connecticut school shooting: State police responded Friday to reports of a shooting at a southwestern Connecticu... http://t.co/U5v5L2S5;YES
1353;http://t.co/HMXHvtG2 Reports: Connecticut police evacuate school after shooting http://t.co/lAbHkaIQ;NO
1354;NASA to deliberately crash probes into the moon: NASA has announced that it's set to deliberately crash two “tin... http://t.co/961n5hF4;YES
1355;eb sr 410 at 262nd, crash blocking, eb lane closed at 254th (btwn Bonney Lake & Buckley);NO
1356;Snohomish chief fought fires, floods, squabbles for 32 years: Mark Collins began his 36-year fire servi... http://t.co/mowPHXMp #seattle;YES
1357;nb I-5 at 48th st overpass, crash on right, fire truck partially blocking right lane;YES
1358;Collision NB I5 approaching 38th Street in Tacoma is blocking the right lane!;NO
1359;46% of all car and pedestrian collisions are caused by motorists turning on to streets with pedestrians crossing... http://t.co/6egeYIMx;YES
1360;Gunman opens fire at an elementary school in Conn....heart breaks and am saddened by the state we are in.;NO
1361;BREAKING: Police: 1 dead, Multiple children shot at CT Elementary school. Reports: shots fired in Kindergarten class:  http://t.co/4nQVONIC;YES
1362;wb sr 522 at sr 524, 3 car crash reported, and indicated they need tow trucks;YES
1363;Fire Damages Manchester Church;YES
1364;By the way analysts, this happened to me. My boss asked me to fire one of my analysts, told me if I didn't do it, I would be fired. Discuss.;NO
1365;My dad died from a car crash with a huge trailer that he didn't notice, and he didn't had his seat belt on. he died 17 years ago, I'm 16.;NO
1366;Does your baby bump look good??! It will if you're the lucky winner of today's giveaway from Bump Maternity: http://t.co/cI4dKkeV;NO
1367;I'm taking another friday off, hoping for zero car accidents this time.;NO
1368;Auto Fire Alarm | 505 Ne 70th St | Units: E16 L9;YES
1369;ABC news reporting that a dozen adults and children were killed in shooting. My heart is breaking this is horrible;YES
1370;Photos: Metro bus involved in multiple car crash at Dexter Ave.: http://t.co/aHdBZSNK;YES
1371;Breaks my heart. School cafeteria worker fired for helping needy student http://t.co/xKLUUtyY;NO
1372;I wonder if Traffic Engineers were elected,  maybe they would program traffic lights like their jobs depended on it?;NO
1373;sr 410 btwn 254th & 262nd, road now open, tow trucks on scene;YES
1374;Shoplifter was hit by cars and killed while fleeing Reading-area store, police say - http://t.co/xljyC2vD: PennLi... http://t.co/2EtaVzy9;YES
1375;Children shot and killed at Connecticut school: report: (Reuters) – A shooter opened fire at an elementary schoo... http://t.co/BALxU4oE;YES
1376;Children shot and killed at Connecticut school: report: (Reuters) – A shooter opened fire at an elementary schoo... http://t.co/zz2V6eYh;YES
1377;Children shot and killed at Connecticut school: report: (Reuters) – A shooter opened fire at an elementary schoo... http://t.co/IhXgoR1k;YES
1378;CBS NEWS now reporting police have a possible second shooter in custody. notes that this is preliminary information;YES
1379;# of my friends saved by repsonsible gun owners = 0.  # of my friends killed by legally obtained guns = 3 #guncontrol;NO
1380;School shooting: Reports say there will be a news conference as soon the governor arrives to a police staging area. http://t.co/NZ2Aw1xL;YES
1381;# of my friends saved by repsonsible gun owners = 0. # of my friends killed by legally obtained guns = 3 #guncontrol;NO
1382;We will never ban guns in this country. This will always be a byproduct of that choice. We allow cars despite fatal accidents. It's the same;NO
1383;#LetsPretend My name was wiz or big sean every1 would be bumping rollin down the highway http://t.co/AhxhC2CH;NO
1384;32,788 Americans were killed in traffic accidents in 2010 - ERGO we should ban cars.;NO
1385;nb I-5 at Bridgeport Way, crash in center lane, car sitting sideways;YES
1386;In the US in 2011, 12174 died from gun accidents & homicides, 34677 from car accidents. Clearly, we must outlaw automobile possession. (CDC);NO
1387;2 left lanes now blocked, nb I-5 at Bridgeport, aid on scene;YES
1388;Lt. Paul Vance with CT State police says shooter deceased inside school. Scene is secure.;NO
1389;Conn. State Police: There were several fatalities at the scene, students and staff at elementary shooting: http://t.co/UMKpAVeg;YES
1390;tijg: i got a dime if you got a sweet ill smoke you out hahaha wow apparently a dime bag will smoke me all the way out;NO
1391;WSP targeting vehicles driving unsafely around big trucks http://t.co/1uVuPjyU;NO
1392;how do you provide reports to PPC clients? What form do you share information in? How efficient is it for you? #ppcchat #reporting;NO
1393;Man killed in crash east of Lake Stevens: A 35-year-old man was killed in a crash early this morning ea... http://t.co/1W0GjEHa #seattle;YES
1394;B-complex is evacuated due to a small fire,  which is now out.No one was hurt and the minimal damage was confined to one room.;YES
1395;Maybe it was a good thing I got into a car accident;YES
1396;2013 is promising, I have Graduation. Being Famous. Fixing my Car. I'm loving my life so far. Thanks god. & I'm still gay(: smoke weed!;NO
1397;Road #injury needs to be a priority alongside childhood diseases to help children & youth reach adulthood. #GBD2010;NO
1398;Watching a string of sounds bites from kids at the scene. Innocence lost. So sad. #CTShooting;NO
1399;Reports Developer - Crystal Reports  - Seattle, WA http://t.co/w5V05j3L;NO
1400;When you see a man opening a car door for a woman it can only mean 1 of 2 things. Either the car is peculiar or the wife is.;NO
1401;#GunControlNow ban assault rifles, anything that is above semi auto, expanded magazines! Nobody needs them, not even police or military.;NO
1402;With every new news report my heart breaks even more. This is such a tragedy.;NO
1403;Standing in the middle of the road is very dangerous. you get knocked down by the traffic from both sides.;NO
1404;collision reported, nb sr 7 at 168th, unknown if blocking, WSP en route;YES
1405;German Growth Report Provides Glimmer of Hope for Euro Zone: German Growth Report Provides Glimmer of Hope for E... http://t.co/0ZJ272Ev;NO
1406;#iNews9k BREAKING: North Korea reports recently launched satellite successfully keyed door of International Space Station.;NO
1407;Police on Apple store tasering: It was 'justified': After reviewing an incident in which a 44-year-old woman was... http://t.co/tzgsQCDO;NO
1408;I just locked my fucking keys in my car again my boyfriend said break the window lmfao wtf!!;NO
1409;Police: Calculator found in suspicious package at downtown bank: Seattle police discovered a calculator... http://t.co/2Bllc4i8 #seattle;NO
1410;sb I-405 at I-5/Southcenter, crash blocking left lane;YES
1411;I'm perturbed by tragedy. Makes it sound like this was an accident or isolated incident. This is murder w/ a broken system as accomplice.;NO
1412;sb I-5 at NE 45th, crash on right side, back wheels of semi truck sticking into right lane;YES
1413;Sometimes people develop walls not to block others out of their life but to contemplate who cares enough to break through the wall.;NO
1414;Luxury Cars HD: This app doest not need to internet . this app have HD luxury Cars collection. Luxury cars HD... http://t.co/kLH0K6SM;NO
1415;sb I-405 at I-5/Southcenter, the crash just cleared from left lane, now we have a stall blocking the left lane;YES
1416;crash reported, nb sr 529 at Ebey Slough, possibly blocking both NB lanes;YES
1417;the bus just passed over this parking lot with like. 100 smart cars in it. unfathomable amounts of car;NO
1418;new crash, sb I-5 at Southcenter, blocking  2 left lanes;YES
1419;nb sr 529 at Snohomish River Bridge, crash blocking both lanes;YES
1420;Why It's Important for Electric Cars to Feel Familiar - Mashable: Why It's Important for Electric Cars to Feel F... http://t.co/PRRnKeEd;NO
1421;Motor Vehicle Accident | N 130th St / Aurora Av N | Units: E24;NO
1422;Reports confusing: one Lanza brother is suspected killer, one reported found dead, one questioned by police. #CTshooting;NO
1423;Police questioning people in connection with shooting at CT elementary school. Shooter is dead.  Police can't confirm if he acted alone;NO
1424;Getting in a car wreck right before my final #goodomen;NO
1425;BOUT TO SCOOP THIS DRO. HIT ME UP AND LETS BLAZE SOME TOP SHELF .);NO
1426;BREAKING: Gunman is 20-year-old Adam Lanza, NOT 24-year-old Ryan, who is his older brother and being questioned by police. #newtown;NO
1427;sb I-405 at 44th, crash blocking center lane;YES
1428;#Seahawks RB Marshawn Lynch, regularly listed with a back injury, had FOOT added to the injury report today.  Was limited in practice.;NO
1429;No doubtfuls or questionables listed on injury report, so besides the 2 CBs ruled out, looking fairly decent for Sunday.;NO
1430;And tomorrow we have a Plate Safe event in the car park opposite the Police Station, Oxhey Drive - free number plate locks fitted 10-11am.;NO
1431;Why It’s Important for Electric Cars to Feel Familiar - If you think about it, the electric car is an incredible act... http://t.co/FHjiICLu;NO
1432;sr 164 at 368th, crash blocking road both directions;YES
1433;May you burn in lake of fire you scum. Rot in hell for such a horrific massacre. Conn Families Seattle is behind you and sends prayers.;NO
1434;HPV Infections May Return In Older Women: HPV (human papillomavirus) infection in women during or after menopaus... http://t.co/aYCM5rS7;NO
1435;Peanut butter & peach jam sandwich is ... interesting. And needs more jam. (Yes it's 2 and I'm just now getting to eat my lunch.);NO
1436;Nobody smokes. But everybody smokes.;NO
1437;The Lower Spokane St bridge has been closed to vehicle traffic.;NO
1438;Guns don't kill people. Ppl kill ppl.  It's like blaming a pencil for spelling words wrong or blaming your car for a car crash. #BadExcuses;NO
1439;When you note a man opening a car door for a woman it can only mean 1 of 2 things. Either the car is new or the wife is.;NO
1440;The Lower Spokane St bridge has re-opened to vehicle traffic.;NO
